ID	CAS_No	Chemical_Name	Chemical_Name_Cirpy	TSCA_Name	VT_KR_NZ_Name	Chemical_Name_Scifinder	Chemical_Name_SMILECAS	Chemical_Name_Reaxys	Chemical_Name_OECD_QSAR	Chemical_Name_Final	Chemical_Name_Final_Source	UVCB_TSCA	UVCB_SciFinder	UVCB_Final	UVCB_Final_Source	UVCB&Polymers	Metals	Organometallics	Polymers	Processes	Mixtures	Biological	InChIKey_Dashboard_all	InChIKey_Cirpy	InChIKey_Dashboard	InChIKey_Reaxys	InChIKey_SMILES	InChIKey_Scifinder	InChIKey_Comparison	InChIKey_Final	InChIKey_Final_Source	InChI_Dashboard	InChI_Scifinder	InChI_Cirpy	InChI_Final	InChI_Final_Source	SMILES_OECD_QSAR	SMILES_Cirpy	SMILES_Pubchem	SMILES_ClassyFire	SMILES_Final	SMILES_Final_Source	Alternate_CAS_No	Deleted_CAS_No	Classyfired	Pigments	Trade_Name	ClassyFired_new	Fluoro	Bromo	Chloro	Iodo	MInChI
86917	29471-17-8	Dibenzo[b,k][1,4,7,10,13,16]hexaoxacyclooctadecin, 2,13(or 2,14)-bis(1,1-dimethylethyl)-6,7,9,10,17,18,20,21-octahydro-		Dibenzo[b,k][1,4,7,10,13,16]hexaoxacyclooctadecin, 2,13(or 2,14)-bis(1,1-dimethylethyl)-6,7,9,10,17,18,20,21-octahydro-					Dibenzo[b,k][1,4,7,10,13,16]hexaoxacyclooctadecin, 2,13(or 2,14)-bis(1,1-dimethylethyl)-6,7,9,10,17,18,20,21-octahydro-	Dibenzo[b,k][1,4,7,10,13,16]hexaoxacyclooctadecin, 2,13(or 2,14)-bis(1,1-dimethylethyl)-6,7,9,10,17,18,20,21-octahydro-	US TSCA	0	0	0	US TSCA	0	0	0	0	0	1	0	ODEWVZWKIFSVMI-UHFFFAOYSA-N				ODEWVZWKIFSVMI-UHFFFAOYSA-N			ODEWVZWKIFSVMI-UHFFFAOYSA-N	Dashboard	InChI=1S/C28H40O6/c1-27(2,3)21-7-9-23-25(19-21)33-17-13-29-12-16-32-24-10-8-22(28(4,5)6)20-26(24)34-18-14-30-11-15-31-23/h7-10,19-20H,11-18H2,1-6H3		InChI=1S/C28H40O6/c1-27(2,3)21-7-9-23-25(19-21)33-17-13-29-12-16-32-24-10-8-22(28(4,5)6)20-26(24)34-18-14-30-11-15-31-23/h7-10,19-20H,11-18H2,1-6H3	InChI=1S/C28H40O6/c1-27(2,3)21-7-9-23-25(19-21)33-17-13-29-12-16-32-24-10-8-22(28(4,5)6)20-26(24)34-18-14-30-11-15-31-23/h7-10,19-20H,11-18H2,1-6H3	Cirpy	CC(C)(C)c1ccc2OCCOCCOc3cc(ccc3OCCOCCOc2c1)C(C)(C)C			CC(C)(C)C1=CC2=C(OCCOCCOC3=C(OCCOCCO2)C=CC(=C3)C(C)(C)C)C=C1	CC(C)(C)c1ccc2OCCOCCOc3cc(ccc3OCCOCCOc2c1)C(C)(C)C	QSAR	0	0	1	0	0	1	0	0	0	0	MInChI=0.00.1S/C28H40O6/c1-27(2,3)21-7-9-23-25(19-21)33-17-13-29-12-16-32-24-10-8-22(28(4,5)6)20-26(24)34-18-14-30-11-15-31-23/h7-10,19-20H,11-18H2,1-6H3/n1/
216169	91745-53-8				Amines, diisoalkyl(C=14-18)					Amines, diisoalkyl(C=14-18)	VT_KR_NZ	0	0	1	From Name	0	0	0	0	0	1	0																					0	0	0	0	0	0	0	0	0	0	
207608	886848-66-4					Butanedioic acid, 2,3-dihydroxy- (2R,3R)-, di-C12-16-alkyl esters				Butanedioic acid, 2,3-dihydroxy- (2R,3R)-, di-C12-16-alkyl esters	SciFinder	0	1	1	SciFinder	0	0	0	0	0	1	0																					0	0	0	0	0	0	0	0	0	0	
165986	68919-02-8	Gases, petroleum, fluidized catalytic cracker fractionation off		Gases (petroleum), fluidized catalytic cracker fractionation off	Gases (petroleum), fluidized catalytic cracker fractionation off		Gases (petroleum), fluidized catalytic cracker fractionationoff		Gases (petroleum), fluidized catalytic cracker fractionation off;Gases(petroleum),fluidisedcatalyticcracker fractionationoffiftheycontain>0,1%w/w Butadiene;Gases, petroleum, fluidized catalytic cracker fractionation off;Gases, petroleum, fluidized catalytic cracker fractionationoff	Gases (petroleum), fluidized catalytic cracker fractionation off	US TSCA	0	0	1	US TSCA	0	0	0	0	0	1	0					ATUOYWHBWRKTHZ-UHFFFAOYSA-N			ATUOYWHBWRKTHZ-UHFFFAOYSA-N	OECD QSAR						CCC	CCC		CCC	CCC	OECD QSAR	0	0	1	0	0	1	0	0	0	0	
50376	160798-82-3				Hexanedioic acid bis(branched alkyl(C=3-19)) ester					Hexanedioic acid bis(branched alkyl(C=3-19)) ester	VT_KR_NZ	0	0	0		0	0	0	0	0	1	0																					0	0	0	0	0	0	0	0	0	0	
160749	68513-17-7	Gases, petroleum, light straight-run naphtha stabilizer off		Gases (petroleum), light straight-run naphtha stabilizer off	Gases (petroleum), light straight-run naphtha stabilizer off		Gases (petroleum), light straight-run naphtha stabilizer off		Gases (petroleum), light straight-run naphtha stabilizer off;Gases, petroleum, light straight run naphtha stabilizer off	Gases (petroleum), light straight-run naphtha stabilizer off	US TSCA	0	0	1	US TSCA	0	0	0	0	0	1	0					OTMSDBZUPAUEDD-UHFFFAOYSA-N			OTMSDBZUPAUEDD-UHFFFAOYSA-N	OECD QSAR						CC	CC		CC	CC	OECD QSAR	0	0	1	0	0	1	0	0	0	0	
159601	68442-98-8	Iron, borate neodecanoate complexes		Iron, borate neodecanoate complexes					Iron, borate neodecanoate complexes	Iron, borate neodecanoate complexes	US TSCA	0	0	1	US TSCA	0	0	0	0	0	1	0																					0	0	0	0	0	0	0	0	0	0	
161017	68515-99-1	Phosphoric acid, C3-9-alkyl esters, potassium salts		Phosphoric acid, C3-9-alkyl esters, potassium salts					Phosphoric acid, C3-9-alkyl esters, potassium salts	Phosphoric acid, C3-9-alkyl esters, potassium salts	US TSCA	0	0	1	US TSCA	0	0	0	0	0	1	0																					0	0	0	0	0	0	0	0	0	0	
187867	77902-86-4	Sulfuric acid, compd. with 2H-1-benzopyran-2-one (1:1)		Sulfuric acid, compd. with 2H-1-benzopyran-2-one (1:1)					2H-chromen-2-one - sulfuric acid (1:1);Sulfuric acid, compd. with 2H-1-benzopyran-2-one (1:1);sulphuric acid, compound with 2H-1-benzopyran-2-one (1:1)	Sulfuric acid, compd. with 2H-1-benzopyran-2-one (1:1)	US TSCA	0	0	0	US TSCA	0	0	0	0	0	1	0	QXZPQBBNKOEEPH-UHFFFAOYSA-N	QXZPQBBNKOEEPH-UHFFFAOYSA-N			QXZPQBBNKOEEPH-UHFFFAOYSA-N			QXZPQBBNKOEEPH-UHFFFAOYSA-N	Dashboard	InChI=1S/C9H6O2.H2O4S/c10-9-6-5-7-3-1-2-4-8(7)11-9;1-5(2,3)4/h1-6H;(H2,1,2,3,4)		InChI=1S/C9H6O2.H2O4S/c10-9-6-5-7-3-1-2-4-8(7)11-9;1-5(2,3)4/h1-6H;(H2,1,2,3,4)	InChI=1S/C9H6O2.H2O4S/c10-9-6-5-7-3-1-2-4-8(7)11-9;1-5(2,3)4/h1-6H;(H2,1,2,3,4)	Cirpy	OS(O)(=O)=O.O=C1Oc2ccccc2C=C1			OS(O)(=O)=O.O=C1OC2=CC=CC=C2C=C1	OS(O)(=O)=O.O=C1Oc2ccccc2C=C1	QSAR	0	0	1	0	0	1	0	0	0	0	MInChI=0.00.1S/C9H6O2.H2O4S/c10-9-6-5-7-3-1-2-4-8(7)11-9;1-5(2,3)4/h1-6H;(H2,1,2,3,4)/n1/1:1vp
232555	97675-38-2					Benzoic acid, 2-amino-, diazotized, coupled with diazotized 5-amino-2-[(4-aminophenyl)amino]benzenesulfonic acid and 5,5'-[oxybis[(5-hydroxy-3,1-phenylene)oxy]]bis[1,3-benzenediol], sodium salt				Benzoic acid, 2-amino-, diazotized, coupled with diazotized 5-amino-2-[(4-aminophenyl)amino]benzenesulfonic acid and 5,5'-[oxybis[(5-hydroxy-3,1-phenylene)oxy]]bis[1,3-benzenediol], sodium salt	SciFinder	0	0	0		0	0	0	0	0	1	0																					0	0	0	0	0	0	0	0	0	0	
180291	73138-45-1	Ethylene glycol monomontanate		Fatty acids, montan-wax, ethylene esters	Fatty acids, montan-wax, ethylene esters	Fatty acids, montan-wax, ethylene esters	Fatty acids, montan-wax, ethylene esters		Fatty acids, montan wax, ethylene esters;Fatty acids, montan-wax, ethylene esters	Fatty acids, montan-wax, ethylene esters	US TSCA	0	0	1	US TSCA	0	0	0	0	0	1	0		MORHMXPGPOPWQT-UHFFFAOYSA-N			RLPIKSHMNSAWRK-UHFFFAOYSA-N			MORHMXPGPOPWQT-UHFFFAOYSA-N	Cirpy			InChI=1S/C30H60O3/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20-21-22-23-24-25-26-27-30(32)33-29-28-31/h31H,2-29H2,1H3	InChI=1S/C30H60O3/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20-21-22-23-24-25-26-27-30(32)33-29-28-31/h31H,2-29H2,1H3	Cirpy	CCCCCCCCCCCCCCCCCCCCCC(=O)OC=C			CCCCCCCCCCCCCCCCCCCCCCCCCCCC(=O)OCCO	CCCCCCCCCCCCCCCCCCCCCC(=O)OC=C	QSAR	0	0	1	0	0	1	0	0	0	0	MInChI=0.00.1S/C30H60O3/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20-21-22-23-24-25-26-27-30(32)33-29-28-31/h31H,2-29H2,1H3/n1/
12559	111905-79-4					Silsesquioxanes, Me, hydroxy-terminated, calcium salts				Silsesquioxanes, Me, hydroxy-terminated, calcium salts	SciFinder	0	1	1	SciFinder	0	0	0	0	0	1	0																					0	0	0	0	0	0	0	0	0	0	
175442	71720-34-8					Sulfuric acid, monododecyl ester, compd. with [4S-(4α,4aα,5α,5aα,12aα)]-4-(dimethylamino)-1,4,4a,5,5a,6,11,12a-octahydro-3,5,10,12,12a-pentahydroxy-6-methylene-1,11-dioxo-2-naphthacenecarboxamide (1:1) (9CI)				Sulfuric acid, monododecyl ester, compd. with [4S-(4α,4aα,5α,5aα,12aα)]-4-(dimethylamino)-1,4,4a,5,5a,6,11,12a-octahydro-3,5,10,12,12a-pentahydroxy-6-methylene-1,11-dioxo-2-naphthacenecarboxamide (1:1) (9CI)	SciFinder	0	0	1	From Name	0	0	0	0	0	1	0																					0	0	0	0	0	0	0	0	0	0	
22347	12224-35-0		2,4-Dimethoxy-6-pyren-1-yl-1,3,5-triazine		C.I. fluorescent brightener 179					C.I. fluorescent brightener 179	VT_KR_NZ	0	0	1	From Name	0	0	0	0	0	1	0		FYGHRTSDRSCANY-UHFFFAOYSA-N						FYGHRTSDRSCANY-UHFFFAOYSA-N	Cirpy			InChI=1S/C21H15N3O2/c1-25-20-22-19(23-21(24-20)26-2)16-11-9-14-7-6-12-4-3-5-13-8-10-15(16)18(14)17(12)13/h3-11H,1-2H3	InChI=1S/C21H15N3O2/c1-25-20-22-19(23-21(24-20)26-2)16-11-9-14-7-6-12-4-3-5-13-8-10-15(16)18(14)17(12)13/h3-11H,1-2H3	Cirpy				COc1nc(OC)nc(n1)-c1ccc2ccc3cccc4ccc1c2c34	COc1nc(OC)nc(n1)-c1ccc2ccc3cccc4ccc1c2c34	ClassyFire	0	0	1	1	0	1	0	0	0	0	MInChI=0.00.1S/C21H15N3O2/c1-25-20-22-19(23-21(24-20)26-2)16-11-9-14-7-6-12-4-3-5-13-8-10-15(16)18(14)17(12)13/h3-11H,1-2H3/n1/
159779	68457-90-9	Zirconium, carbonate dipropylene glycol 2-ethylhexanoate iso-Bu alc. oxo propionate cobalt complexes		Zirconium, carbonate dipropylene glycol 2-ethylhexanoate iso-Bu alc. oxo propionate cobalt complexes					Zirconium, carbonate dipropylene glycol 2-ethylhexanoate iso-Bu alc. oxo propionate cobalt complexes	Zirconium, carbonate dipropylene glycol 2-ethylhexanoate iso-Bu alc. oxo propionate cobalt complexes	US TSCA	0	0	1	US TSCA	0	0	0	0	0	1	0																					0	0	0	0	0	0	0	0	0	0	
219712	93334-09-9					Fatty acids, peanut-oil, oxydi-2,1-ethanediyl esters				Fatty acids, peanut-oil, oxydi-2,1-ethanediyl esters	SciFinder	0	1	1	SciFinder	0	0	0	0	0	1	0																					0	0	0	0	0	0	0	0	0	0	
18362	119666-80-7					Silicon carbide (Si0.4-1C0-0.6)				Silicon carbide (Si0.4-1C0-0.6)	SciFinder	0	0	0		0	1	0	0	0	1	0																					0	0	0	0	0	0	0	0	0	0	
179354	72906-54-8	[1,1'-Biphenyl]-2,2'-disulfonic acid, 4,4'-bis[2-(4,5-dihydro-3-methyl-5-oxo-1-phenyl-1H-pyrazol-4-yl)diazenyl]-, compd. with N,N'-bis(2-methylphenyl)guanidine (1:2)		[1,1'-Biphenyl]-2,2'-disulfonic acid, 4,4'-bis[2-(4,5-dihydro-3-methyl-5-oxo-1-phenyl-1H-pyrazol-4-yl)diazenyl]-, compd. with N,N'-bis(2-methylphenyl)guanidine (1:2)	4,4'-bis[(4,5-dihydro-3-methyl-5-oxo-1-phenyl-1H-pyrazol-4-yl)azo][1,1'-biphenyl]-2,2'-disulphonic acid, compound with N,N'-bis-o-tolylguanidine (1:2)				[1,1'-Biphenyl]-2,2'-disulfonic acid, 4,4'-bis[(4,5-dihydro-3-methyl-5-oxo-1-phenyl-1H-pyrazol-4-yl)azo]-, compound with N,N'-bis(2-methylphenyl)guanidine (1:2);[1,1'-Biphenyl]-2,2'-disulfonic acid, 4,4'-bis[2-(4,5-dihydro-3-methyl-5-oxo-1-phenyl-1H-pyrazol-4-yl)diazenyl]-, compd. with N,N'-bis(2-methylphenyl)guanidine (1:2);4,4'-bis[(4,5-dihydro-3-methyl-5-oxo-1-phenyl-1H-pyrazol-4-yl)azo][1,1'-biphenyl]-2,2'-disulphonic acid, compound with N,N'-bis-o-tolylguanidine (1:2)	[1,1'-Biphenyl]-2,2'-disulfonic acid, 4,4'-bis[2-(4,5-dihydro-3-methyl-5-oxo-1-phenyl-1H-pyrazol-4-yl)diazenyl]-, compd. with N,N'-bis(2-methylphenyl)guanidine (1:2)	US TSCA	0	0	0	US TSCA	0	0	0	0	0	1	0	HIRHSOBASGVXCQ-UHFFFAOYSA-N	HIRHSOBASGVXCQ-UHFFFAOYSA-N			HIRHSOBASGVXCQ-UHFFFAOYSA-N			HIRHSOBASGVXCQ-UHFFFAOYSA-N	Dashboard	InChI=1S/C32H26N8O8S2.2C15H17N3/c1-19-29(31(41)39(37-19)23-9-5-3-6-10-23)35-33-21-13-15-25(27(17-21)49(43,44)45)26-16-14-22(18-28(26)50(46,47)48)34-36-30-20(2)38-40(32(30)42)24-11-7-4-8-12-24;2*1-11-7-3-5-9-13(11)17-15(16)18-14-10-6-4-8-12(14)2/h3-18,29-30H,1-2H3,(H,43,44,45)(H,46,47,48);2*3-10H,1-2H3,(H3,16,17,18)		InChI=1S/C32H26N8O8S2.2C15H17N3/c1-19-29(31(41)39(37-19)23-9-5-3-6-10-23)35-33-21-13-15-25(27(17-21)49(43,44)45)26-16-14-22(18-28(26)50(46,47)48)34-36-30-20(2)38-40(32(30)42)24-11-7-4-8-12-24;2*1-11-7-3-5-9-13(11)17-15(16)18-14-10-6-4-8-12(14)2/h3-18,29-30H,1-2H3,(H,43,44,45)(H,46,47,48);2*3-10H,1-2H3,(H3,16,17,18)	InChI=1S/C32H26N8O8S2.2C15H17N3/c1-19-29(31(41)39(37-19)23-9-5-3-6-10-23)35-33-21-13-15-25(27(17-21)49(43,44)45)26-16-14-22(18-28(26)50(46,47)48)34-36-30-20(2)38-40(32(30)42)24-11-7-4-8-12-24;2*1-11-7-3-5-9-13(11)17-15(16)18-14-10-6-4-8-12(14)2/h3-18,29-30H,1-2H3,(H,43,44,45)(H,46,47,48);2*3-10H,1-2H3,(H3,16,17,18)	Cirpy	Cc1ccccc1NC(=N)Nc1ccccc1C.Cc1ccccc1NC(=N)Nc1ccccc1C.CC1=NN(C(=O)C1N=Nc1ccc(-c2ccc(cc2S(O)(=O)=O)N=NC2C(C)=NN(C2=O)c2ccccc2)c(c1)S(O)(=O)=O)c1ccccc1			CC1=CC=CC=C1NC(N)=NC1=CC=CC=C1C.CC1=CC=CC=C1NC(N)=NC1=CC=CC=C1C.CC1=NN(C(=O)C1N=NC1=CC(=C(C=C1)C1=C(C=C(C=C1)N=NC1C(C)=NN(C1=O)C1=CC=CC=C1)S(O)(=O)=O)S(O)(=O)=O)C1=CC=CC=C1	Cc1ccccc1NC(=N)Nc1ccccc1C.Cc1ccccc1NC(=N)Nc1ccccc1C.CC1=NN(C(=O)C1N=Nc1ccc(-c2ccc(cc2S(O)(=O)=O)N=NC2C(C)=NN(C2=O)c2ccccc2)c(c1)S(O)(=O)=O)c1ccccc1	QSAR	0	0	1	0	0	1	0	0	0	0	MInChI=0.00.1S/C32H26N8O8S2.2C15H17N3/c1-19-29(31(41)39(37-19)23-9-5-3-6-10-23)35-33-21-13-15-25(27(17-21)49(43,44)45)26-16-14-22(18-28(26)50(46,47)48)34-36-30-20(2)38-40(32(30)42)24-11-7-4-8-12-24;2*1-11-7-3-5-9-13(11)17-15(16)18-14-10-6-4-8-12(14)2/h3-18,29-30H,1-2H3,(H,43,44,45)(H,46,47,48);2*3-10H,1-2H3,(H3,16,17,18)/n1/1:2vp
214643	91081-71-9					Slimes and Sludges, copper pickling wastewater treatment				Slimes and Sludges, copper pickling wastewater treatment	SciFinder	0	1	1	SciFinder	0	0	0	0	0	1	0																					0	0	0	0	0	0	0	0	0	0	
205435	868047-98-7					Cyclosiloxanes, Me trifluoropropyl				Cyclosiloxanes, Me trifluoropropyl	SciFinder	0	1	1	SciFinder	0	0	0	0	0	1	0																					0	0	0	0	0	0	1	0	0	0	
20998	1215036-04-6					Fatty acids, C8-10, diesters with 1,4:3,6-dianhydro-D-glucitol				Fatty acids, C8-10, diesters with 1,4:3,6-dianhydro-D-glucitol	SciFinder	0	1	1	SciFinder	0	0	0	0	0	1	0																					0	0	0	0	0	0	0	0	0	0	
166798	68953-20-8	Fatty acids, coco, diesters with sucrose		Fatty acids, coco, diesters with sucrose	Fatty acids, coco, diesters with sucrose				Fatty acids, coco, diesters with sucrose	Fatty acids, coco, diesters with sucrose	US TSCA	0	0	1	US TSCA	0	0	0	0	0	1	0																					0	0	0	0	0	0	0	0	0	0	
197408	84539-90-2					Fatty acids, C16-22, esters with pentaerythritol				Fatty acids, C16-22, esters with pentaerythritol	SciFinder	0	1	1	SciFinder	0	0	0	0	0	1	0																					0	0	0	0	0	0	0	0	0	0	
151589	67762-32-7	Fatty acids, C14-18 and C16-18-unsatd., magnesium salts		Fatty acids, C14-18 and C16-18-unsatd., magnesium salts	Fatty acids, (C=14-18) and (C=16-18)-unsatd., magnesium salts				Fatty acids, C14-18 and C16-18-unsatd., magnesium salts	Fatty acids, C14-18 and C16-18-unsatd., magnesium salts	US TSCA	0	0	1	US TSCA	0	0	0	0	0	1	0																					0	0	0	0	0	0	0	0	0	0	
165776	68916-79-0	Oils, maple-bark		Oils, maple-bark					Oils, maple-bark	Oils, maple-bark	US TSCA	0	0	1	US TSCA	0	0	0	0	0	1	0																					0	0	0	0	0	0	0	0	0	0	
2090	101200-47-9				Paraffin oils(C=8-12)					Paraffin oils(C=8-12)	VT_KR_NZ	0	0	1	From Name	0	0	0	0	0	1	0																					0	0	0	0	0	0	0	0	0	0	
72305	22746-98-1					1H-Imidazolium, 1-ethenyl-1(or 3)-methyl-, methyl sulfate (1:1)				1H-Imidazolium, 1-ethenyl-1(or 3)-methyl-, methyl sulfate (1:1)	SciFinder	0	0	1	From Name	0	0	0	0	0	1	0																					0	0	0	0	0	0	0	0	0	0	
162513	68603-32-7	Alkenes, C15-20 .alpha.-, isomerized		Alkenes, C15-20 .alpha.-, isomerized	Alkenes, (C=15-20) Î±-, isomerized				Alkenes, C15-20 .alpha.-, isomerized;Alkenes, C15-20 ?-, isomerized;Alkenes, C15-20 alpha-, isomerized	Alkenes, C15-20 .alpha.-, isomerized	US TSCA	0	0	1	US TSCA	0	0	0	0	0	1	0																					0	0	0	0	0	0	0	0	0	0	
162468	68602-84-6	Gases, petroleum, secondary absorber off, fluidized catalytic cracker overheads fractionater		Gases (petroleum), secondary absorber off, fluidized catalytic cracker overheads fractionater	Gases (petroleum), secondary absorber off, fluidized catalytic cracker overheads fractionater		Gases (petroleum), secondary absorber off, fluidized catalytic cracker overheads fractionater		Gases (petroleum), secondary absorber off, fluidized catalytic cracker overheads fractionater;Gases (petroleum), secondary absorber off, fluidized catalytic cracker overheads fractionator;Gases(petroleum),secondaryabsorberoff,fluidisedcatalyticcrackeroverheads fractionator,iftheycontain>0,1%w/w Butadiene;Gases, petroleum, secondary absorber off, fluidized catalytic cracker overheads fractionater;Gases, petroleum, secondary absorber off, fluidized catalytic cracker overheads fractionator	Gases (petroleum), secondary absorber off, fluidized catalytic cracker overheads fractionater	US TSCA	0	0	1	US TSCA	0	0	0	0	0	1	0					OTMSDBZUPAUEDD-UHFFFAOYSA-N			OTMSDBZUPAUEDD-UHFFFAOYSA-N	OECD QSAR						CC	CC		CC	CC	OECD QSAR	0	0	1	0	0	1	0	0	0	0	
217381	92113-79-6					Fatty acids, peanut-oil, esters with sorbitan				Fatty acids, peanut-oil, esters with sorbitan	SciFinder	0	1	1	SciFinder	0	0	0	0	0	1	0																					0	0	0	0	0	0	0	0	0	0	
122479	53980-88-4	5(6)-Carboxy-4-hexyl-2-cyclohexene-1-octanoic acid		2-Cyclohexene-1-octanoic acid, 5(or 6)-carboxy-4-hexyl-	5(or 6)-Carboxy-4-hexyl-2-cyclohexene-1-octanoic acid		2-Cyclohexene-1-octanoic acid, 5(or 6)-carboxy-4-hexyl-		2-(7-carboxyheptyl)-5-hexylcyclohex-3-ene-1-carboxylic acid;2-Cyclohexene-1-octanoic acid, 5(or 6)-carboxy-4-hexyl-	2-Cyclohexene-1-octanoic acid, 5(or 6)-carboxy-4-hexyl-	US TSCA	0	0	0	US TSCA	0	0	0	0	0	1	0		RYKIXDBAIYMFDV-UHFFFAOYSA-N			JMUKALCRCFJQTI-UHFFFAOYSA-N			RYKIXDBAIYMFDV-UHFFFAOYSA-N	Cirpy			InChI=1S/C21H36O4/c1-2-3-4-9-12-18-15-14-17(16-19(18)21(24)25)11-8-6-5-7-10-13-20(22)23/h14-15,17-19H,2-13,16H2,1H3,(H,22,23)(H,24,25)	InChI=1S/C21H36O4/c1-2-3-4-9-12-18-15-14-17(16-19(18)21(24)25)11-8-6-5-7-10-13-20(22)23/h14-15,17-19H,2-13,16H2,1H3,(H,22,23)(H,24,25)	Cirpy	CCCCCCC1CC(C(CCCCCCCC(O)=O)C=C1)C(O)=O			CCCCCCC1C=CC(CCCCCCCC(O)=O)CC1C(O)=O	CCCCCCC1CC(C(CCCCCCCC(O)=O)C=C1)C(O)=O	QSAR	0	0	1	0	0	1	0	0	0	0	MInChI=0.00.1S/C21H36O4/c1-2-3-4-9-12-18-15-14-17(16-19(18)21(24)25)11-8-6-5-7-10-13-20(22)23/h14-15,17-19H,2-13,16H2,1H3,(H,22,23)(H,24,25)/n1/
97527	35412-64-7		2-amino-3-sulfanylpropanoic acid; 2-(1,2-dihydroxyethyl)-4,5-dihydroxyfuran-3-one		L-Ascorbic acid compound with L-cysteine				(2R)-2-amino-3-sulfanylpropanoic acid - (5R)-5-[(1S)-1,2-dihydroxyethyl]-3,4-dihydroxyfuran-2(5H)-one (1:1) (non-preferred name)	L-Ascorbic acid compound with L-cysteine	VT_KR_NZ	0	0	0		0	0	0	0	0	1	0		SGXKBQOQPIPNRH-UHFFFAOYSA-N			SGXKBQOQPIPNRH-UHFFFAOYSA-N			SGXKBQOQPIPNRH-UHFFFAOYSA-N	Cirpy			InChI=1S/C6H8O6.C3H7NO2S/c7-1-2(8)5-3(9)4(10)6(11)12-5;4-2(1-7)3(5)6/h2,5,7-8,10-11H,1H2;2,7H,1,4H2,(H,5,6)	InChI=1S/C6H8O6.C3H7NO2S/c7-1-2(8)5-3(9)4(10)6(11)12-5;4-2(1-7)3(5)6/h2,5,7-8,10-11H,1H2;2,7H,1,4H2,(H,5,6)	Cirpy	NC(CS)C(O)=O.OCC(O)C1OC(O)=C(O)C1=O			NC(CS)C(O)=O.OCC(O)C1OC(O)=C(O)C1=O	NC(CS)C(O)=O.OCC(O)C1OC(O)=C(O)C1=O	QSAR	0	0	1	0	0	1	0	0	0	0	MInChI=0.00.1S/C6H8O6.C3H7NO2S/c7-1-2(8)5-3(9)4(10)6(11)12-5;4-2(1-7)3(5)6/h2,5,7-8,10-11H,1H2;2,7H,1,4H2,(H,5,6)/n1/
224867	94087-58-8	2,4,6-Trichlorophenol, compound with 2,2',2''-nitrilotriethanol (1:1)							2,2',2''-nitrilotriethanol - 2,4,6-trichlorophenol (1:1);2,4,6-Trichlorophenol, compound with 2,2',2''-nitrilotriethanol (1:1)	2,4,6-Trichlorophenol, compound with 2,2',2''-nitrilotriethanol (1:1)	Dashboard	0	0	0		0	0	0	0	0	1	0	YJCCMXZXCGXXAD-UHFFFAOYSA-N	YJCCMXZXCGXXAD-UHFFFAOYSA-N			YJCCMXZXCGXXAD-UHFFFAOYSA-N			YJCCMXZXCGXXAD-UHFFFAOYSA-N	Dashboard	InChI=1S/C6H3Cl3O.C6H15NO3/c7-3-1-4(8)6(10)5(9)2-3;8-4-1-7(2-5-9)3-6-10/h1-2,10H;8-10H,1-6H2			InChI=1S/C6H3Cl3O.C6H15NO3/c7-3-1-4(8)6(10)5(9)2-3;8-4-1-7(2-5-9)3-6-10/h1-2,10H;8-10H,1-6H2	Dashboard	OCCN(CCO)CCO.Oc1c(Cl)cc(Cl)cc1Cl			OCCN(CCO)CCO.OC1=C(Cl)C=C(Cl)C=C1Cl	OCCN(CCO)CCO.Oc1c(Cl)cc(Cl)cc1Cl	QSAR	0	0	1	0	0	1	0	0	1	0	MInChI=0.00.1S/C6H3Cl3O.C6H15NO3/c7-3-1-4(8)6(10)5(9)2-3;8-4-1-7(2-5-9)3-6-10/h1-2,10H;8-10H,1-6H2/n1/1:1vp
199147	84929-82-8					Antimony, glucoheptonate hydroxy sodium complexes				Antimony, glucoheptonate hydroxy sodium complexes	SciFinder	0	1	1	SciFinder	0	0	0	0	0	1	0																					0	0	0	0	0	0	0	0	0	0	
